,name,address,review_count,rating,price,categories,latitude_yelp,longitude_yelp,yelp_id,hours,program_name,facility_address,facility_city
1351,Ralphs,,129,3.5,$$,"Grocery, Bakeries, Delis",33.957794,-118.41854,eo8uQ7w2RxgM0PZHoXIzQA,,RALPHS - STARBUCKS,8701 LINCOLN BLVD,LOS ANGELES
1352,,,,,,,,,,,FRESH LIQUOR AND MARKET,3428 MARTIN LUTHER KING JR BLVD,LYNWOOD
1353,Los Angeles Convention Center,,364,3.5,,"Venues & Event Spaces, Party & Event Planning",34.040329,-118.269562,wFxDli2tlPCRbPU42S-o1g,,LA CONVENTION CENTER PANTRY / ROOM 500,1201 S FIGUEROA ST,LOS ANGELES
1354,Miss Tea,,367,4.5,$,"Bubble Tea, Coffee & Tea, Juice Bars & Smoothies",34.08632266,-117.9620457,2O-_6HRjIkOL3x_aIw2f5w,,MISS TEA,14317 RAMONA BLVD STE B,BALDWIN PARK
1355,Ant Liquor,,1,4,,"Grocery, Beer, Wine & Spirits",34.05802536,-118.2845688,kct3uCmi6ggt6umKbX2vnQ,,ANT LIQUOR,2701 W 8TH ST,LOS ANGELES
1356,Topanga Apartments,,4,3.5,,"Apartments, Property Management",34.2343154,-118.6050048,v_GRPG9Fb5Ig59vBDEcMyw,,TOPANGA/NORDHOFF AM PM,9110 TOPANGA CANYON BLVD,CHATSWORTH
1357,Green Corner Cafe,,414,4.5,$$,"American (New), Vegan, Vegetarian",34.1594551,-118.267205,zkjzg_67dxXG1ddLURP4vw,,ORGANIC GREEN CORNER CAFE,604 W GLENOAKS BLVD,GLENDALE
1358,Baskin-Robbins,,52,2.5,$$,"Ice Cream & Frozen Yogurt, Desserts, Custom Cakes",34.1937851,-118.4648913,rb8R8LdIU-PDt31B04W4kg,,BASKIN ROBBINS #7,15224 VANOWEN ST,VAN NUYS
1359,Chop Shop Butcher & Kitchen,,519,4.5,$$,"Butcher, Seafood, Steakhouses",34.2727867,-118.5020551,#NAME?,,CHOP SHOP BUTCHER & KITCHEN,11144 BALBOA BLVD,GRANADA HILLS
1360,Walgreens,,58,3,$$,"Drugstores, Cosmetics & Beauty Supply, Convenience Stores",34.14019837,-118.370519,n4QWBwXkVDxjTOVWzEKyaw,,WALGREENS #11918,11000 VENTURA BLVD,STUDIO CITY
1361,Pure Pleasure Blues Club Bar,,6,4,$,"Jazz & Blues, Pool Halls",33.95967865,-118.3033142,JXLlKU-9JYdCmh1muIt3dg,,PURE PLEASURE LOUNGE,1520 W MANCHESTER AVE,LOS ANGELES
1362,Factory Nightclub,,50,3,$$,Dance Clubs,34.0821724,-118.3865051,XkJCHSrSEUl_Ch3fZbSFFw,,THE FACTORY (WEST),652 N LA PEER DR,WEST HOLLYWOOD
1363,Starbucks,,208,2.5,$$,Coffee & Tea,34.1148687,-118.183328,Xa-pqPoYe8-ka4gT3BYEpw,,STARBUCKS COFFEE #19848,6240 YORK BLVD,LOS ANGELES
1364,Starbucks,,96,2.5,$,Coffee & Tea,34.101722,-118.337329,vWvLKWWEGvGRtU9ynU48QQ,,STARBUCKS COFFEE # 5775,6745 HOLLYWOOD BLVD,LOS ANGELES
1365,,,,,,,,,,,EL BUEN DIA MARKET,4708 E HAMMEL ST,LOS ANGELES
1366,H Mart - Lakewood,,138,3.5,$$,"Grocery, Korean, Seafood Markets",33.84670141,-118.0825948,C_whtGAuGd7f6H9nmiQrog,,H MART - MEAT DEPARTMENT,20137 PIONEER BLVD,LAKEWOOD
1367,Chopstick Express,,27,4,$,"Chinese, Thai, Salad",34.1870976,-118.5007594,gP5qIAM1e14YWDQe53KmNA,,CHOPSTICK EXPRESS,16851 VICTORY BLVD # 6,VAN NUYS
1368,,,,,,,,,,,WESTY'S GOURMET COFFEE & TEA,10250 S COLIMA RD,WHITTIER
1369,Smart & Final,,25,2.5,$$,Grocery,33.83292,-118.28966,v135Hw4KeSxAH0Fa7x40EA,,SMART & FINAL #348,21600 S VERMONT AVE,TORRANCE
1370,Target,,426,2.5,$$,"Department Stores, Furniture Stores, Electronics",34.090945,-118.147496,DGxzVdKLnjNhnT0pCqE7wQ,,TARGET #0184-STARBUCKS,2120 W MAIN ST,ALHAMBRA
1371,,,,,,,,,,,LOS 7 DIAMANTES MARKET,7330 S MAIN ST,LOS ANGELES
1372,Sabores Oaxaqueños Restaurant,,11,4,,"Mexican, Seafood",34.08326986,-118.310111,eDngsXTf8Hikh-c5dFIWug,,SABORES OAXAQENOS RESTAURANT,5028 MELROSE AVE,LOS ANGELES
1373,Quigley's Mkt,,1,5,,Grocery,33.90416,-118.29296,MnE87hJmFjA_H6osO-gwkw,,QUIGLEY'S LIQUOR,14015 S VERMONT AVE,GARDENA
1374,La Esquina De Oro,,3,2,,"Beer, Wine & Spirits, Grocery",33.7439563,-118.2877451,aDSobcSz2sg3_oHiHr2iQA,,LA ESQUINA DE ORO,138 N PACIFIC AVE,SAN PEDRO
1375,CVS Pharmacy,,33,2.5,$$,"Drugstores, Pharmacy, Convenience Stores",34.1008,-118.075,8bt-F30D_tW-ajPG-IpZSA,,CVS/PHARMACY #9716,5585 ROSEMEAD BLVD,TEMPLE CITY
1376,Standard Ice Cream & Check Cashing,,1,3,$,Ice Cream & Frozen Yogurt,34.18361282,-118.1599197,n33qeOpUjyTzQj_APrgD4Q,,STANDARD ICE CREAM,2207 N LINCOLN AVE,ALTADENA
1377,Volume Drug Pharmacy and Emporium,,14,4,$,"Jewelry, Vitamins & Supplements, Pharmacy",34.1650049,-118.4147525,rGAqj6o1zhZg_ioJ5XjWFA,,VOLUME DRUG DISCOUNT RX&VIT,12925 MAGNOLIA BLVD,SHERMAN OAKS
1378,Wild Living Foods,,538,4,$$,"Juice Bars & Smoothies, Vegan, Gluten-Free",34.042987,-118.2525401,cGaz4-wz0jhAB_Qr5byusg,,WILD LIVING FOODS,758 S MAIN ST,LOS ANGELES
1379,Sasoun Produce,,57,5,$,"Grocery, Fruits & Veggies",34.0907066,-118.3011661,f2iZARbaEaOuQPw9MFOgFA,,SASOUN PRODUCE,5116 SANTA MONICA BLVD,LOS ANGELES
1380,,,,,,,,,,,UNCLE NICKS LIQUOR,2401 ARTESIA BLVD # 102-3,REDONDO BEACH
1381,,,,,,,,,,,SUN FOOD MART & DELI,11019 S ALAMEDA STA,LOS ANGELES
1382,Main Event-La Coliseum,,2,3,$$$,Sporting Goods,34.01367,-118.28649,CnNEDnnSbSJ3XCk_JgmCjg,,LA COLISEUM C8 & C8A,3911 S FIGUEROA ST,LOS ANGELES
1383,Myung Sung,,107,3.5,$$,Korean,33.8733049,-118.0712932,GJEkuu80zBc4yeQlDn0U_Q,,MYUNG SUNG RESTAURANT,12243 ARTESIA BLVD,CERRITOS
1384,Ross Dress for Less,,37,2.5,$$,"Department Stores, Women's Clothing, Home Decor",33.960776,-118.032214,7jcHPGXHGzRP052DEbvCzA,,ROSS DRESS FOR LESS,13510 E WHITTIER BLVD,WHITTIER
1385,Sprouts Farmers Market,,264,4,$$,"Grocery, Health Markets, Organic Stores",33.83568,-118.11765,TvvwxDmAkagb6XAavkBGGw,,SPROUTS ( GEN MARKET),4253 WOODRUFF AVE,LAKEWOOD
1386,Lake L.a Dairy & Gasoline.,,2,2,,Gas Stations,34.61377366,-117.8272929,NTZDFvQ8NL086GPBr9aHQQ,,LAKE LA DAIRY,40245 E 170TH ST E,PALMDALE
1387,,,,,,,,,,,ALBERTSON'S #2543 - MAIN MARKET,2400 W COMMONWEALTH AVE,ALHAMBRA
1388,Quiere TacosWay,,155,3.5,$$,Mexican,34.200832,-118.601246,vlOi8-u7Pb8y9Fsbd0ifjQ,,TACOSWAY,21628 SHERMAN WAY,CANOGA PARK
1389,Baskin-Robbins,,44,3,$,"Ice Cream & Frozen Yogurt, Desserts, Custom Cakes",34.10432687,-118.3092332,MNjTFlEsnTH61i2xc9IEPA,,BASKIN ROBBINS,1832 N WESTERN AVE,LOS ANGELES
1390,Dollar USA Discount Inc,,8,4,$,Discount Store,33.8119865,-118.2640576,J9mEGISMAn-l3lUhUD25ow,,DOLLAR USA,23505 AVALON BLVD,CARSON
1391,Mena Mini Market,,6,5,$,Grocery,33.97743319,-118.3665397,94m4G7aelHNx29Ky5sVb0w,,MENA MINI MART,1580 CENTINELA AVE STE #8,INGLEWOOD
1392,,,,,,,,,,,LUCY'S GIFT SHOP,150 E ANGELENO AVE,BURBANK
1393,,,,,,,,,,,ELDORADO BAR,416 S SPRING ST,LOS ANGELES
1394,,,,,,,,,,,AFC SUSHI @ RALPHS # 645,500 N PACIFIC COAST HWY,EL SEGUNDO
1395,,,,,,,,,,,LAS CHAMPAS,7915 S CENTRAL AVE,LOS ANGELES
1396,,,,,,,,,,,DULCE RINA HALL,1621 W BEVERLY BLVD,LOS ANGELES
1397,,,,,,,,,,,STARBUCKS COFFEE #9824,118 W FOOTHILL BLVD,AZUSA
1398,Walgreens Pharmacy,,23,1.5,$$,Drugstores,34.10743,-117.73722,sThQZks0C55DTKwEpFONEA,,WALGREENS,795 E FOOTHILL BLVD,POMONA
1399,Stater Bros. Markets,,39,3,$$,"Grocery, Delis, Butcher",33.888443,-118.06554,3SpS1czELNfaXny9JHbHDg,,STATER BROS MRKT #070 (MARKE,12523 E ALONDRA BLVD,NORWALK
1400,,,,,,,,,,,GOURMENT LIQUOR,1476 W 3RD ST,LOS ANGELES
1401,Big Paul's Sandwiches,,106,4,$,"Sandwiches, Breakfast & Brunch, Burgers",34.0496399,-118.25895,XNjY6HRJGSOLdVqt0h4Dug,,PAUL'S SANDWICHES,818 WILSHIRE BLVD STE #A,LOS ANGELES
1402,Ben & Jerry's,,7,2.5,$$$,Ice Cream & Frozen Yogurt,34.4162848,-118.5493923,z5AZV16u02IJPHBIyDk6KQ,,BEN & JERRY'S OF VALENCIA,23630 VALENCIA BLVD # C,VALENCIA
1403,DFS Duty Free,,14,2.5,$$,Duty-Free Shops,33.94195,-118.406847,Rz09mkiTT6ksVzYaBWwT7w,,DUTY FREE #510,500 WORLD WAY,LOS ANGELES
1404,San Dimas Wine Shop & Tasting Room,,81,4.5,$$,"Beer, Wine & Spirits, Wine Tasting Room",34.10699,-117.81029,wXps6c1vd4iu__NO3fV3Rg,,SAN DIMAS WINE SHOP & TASTING ROOM,225 W BONITA AVE,SAN DIMAS
1405,Athens Liquor Store,,1,5,$,"Beer, Wine & Spirits",33.92350388,-118.2822647,3uyY8F8446SSODWOtIcOPw,,ATHENS LIQUOR,12000 S FIGUEROA ST,LOS ANGELES
1406,,,,,,,,,,,KATCOAT MONY MARKET,4164 S BROADWAY,LOS ANGELES
1407,7-Eleven,,8,2.5,$,"Convenience Stores, Coffee & Tea",33.960264,-118.3758422,Mqod938tyxvodMCTAtQFcA,,7-ELEVEN STORE 26166C,1117 W MANCHESTER BLVD,INGLEWOOD
1408,,,,,,,,,,,PANADERIA SALVADORENA,4873 SANTA MONICA BLVD,LOS ANGELES
1409,,,,,,,,,,,71 ABOVE -RESTAURANT,633 W 5TH ST # 7100,LOS ANGELES
1410,7-Eleven,,20,3,$,"Convenience Stores, Coffee & Tea",33.75881949,-118.2930986,C1UeuyjkuuQtzKdntFXq_Q,,7-ELEVEN STORE #24904C,1519 N GAFFEY ST,SAN PEDRO
1411,Starbucks,,21,2.5,$,Coffee & Tea,33.80633,-118.272708,nVNwxS2D36j92mP-LCVDmg,,ALBERTSON'S #3859 -STARBUCKS,200 E SEPULVEDA BLVD,CARSON
1412,,,,,,,,,,,L & S PETROLEUM INC,1403 W ADAMS BLVD,LOS ANGELES
1413,Shomrei Torah Synagogue,,7,4,,Synagogues,34.20623,-118.65628,ybQZoUgZIiesZyRpPoJ4lg,,SHOMREI TORAH SYNAGOGUE,7353 VALLEY CIRCLE BLVD,WEST HILLS
1414,,,,,,,,,,,VANATO,6741 1/2 W HOLLYWOOD BLVD,LOS ANGELES
1415,,,,,,,,,,,PARK AVENUE STORE,746 E HYDE PARK BLVD,INGLEWOOD
1416,,,,,,,,,,,SIMONS MARKET,1709 LINCOLN BLVD,VENICE
1417,Subway,,13,2.5,$,Sandwiches,33.94617825,-118.3530575,zlTc8BcP-WruNd72AXO6pw,,SUBWAY #685,1275 S LA BREA AVE # 112,INGLEWOOD
1418,Western R&L Liquor Store,,1,5,,"Beer, Wine & Spirits",33.9168434,-118.308876,WLJJ7jh3bcrOyNR69XViVQ,,R&L LIQUOR,12714 S WESTERN AVE,LOS ANGELES
1419,Oeno Vino Wine Shop and Bar,,67,4.5,$$,"Beer, Wine & Spirits, Wine Tasting Room",34.1165499,-118.26295,PnIDadMwHtg5kVZHQVHZPQ,,OENO VINO WINES,3111 GLENDALE BLVD UNIT 2,LOS ANGELES
1420,,,,,,,,,,,RODA'S RESTAURANT,611 W VERNON AVE,LOS ANGELES
1421,7-Eleven,,38,2.5,$,"Convenience Stores, Coffee & Tea, Florists",34.021007,-118.495393,p6_0jiN4xAiKPrN55JvZdA,,7-ELEVEN # 18839D,630 WILSHIRE BLVD,SANTA MONICA
1422,Aliberto's Mexican Food,,12,3,,Mexican,34.06310013,-118.0383398,ADL8kMdEgSubGE6MquacSA,,ALBERTOS JR MEXICAN FOOD,10829 GARVEY AVE,EL MONTE
1423,Chi-Cali Lounge and  Restaurant,,40,4,$,"American (New), Lounges",34.03517,-118.11697,nVWCIKgJaZ675uYJJPQn7g,,CHI-CALI LOUNGE,434 POTRERO GRANDE DR,MONTEREY PARK
1424,Bite's Bakery & Cafe,,40,4.5,$,"Bakeries, Breakfast & Brunch, Latin American",34.250099,-118.519497,c1jROJgRRZAFWzbczXvn7A,,BITE'S BAKERY,17646 LASSEN ST,NORTHRIDGE
1425,Wingstop,,143,3,$$,Chicken Wings,34.41742788,-118.4569169,_3ZF_t1L3lJ3BKE3b7u6Ng,,WINGSTOP #435,18547 SOLEDAD CANYON RD,SANTA CLARITA
1426,,,,,,,,,,,BEVERAGES AND MORE #56,21301 HAWTHORNE BLVD,TORRANCE
1427,,,,,,,,,,,COURTSIDE CAFFE,1515 N GLENOAKS BLVD,BURBANK
1428,Sugarfina - Beverly Hills,,186,4,$$$,"Candy Stores, Gift Shops, Chocolatiers & Shops",34.0708137,-118.4042809,IksBDpYvbAaptj3RTujqFw,,SUGARFINA,9495 SANTA MONICA BLVD,BEVERLY HILLS
1429,Pink Orchid Bakery and Cafe,,176,4.5,$,"Bakeries, Cafes",34.148138,-118.250342,962VVkeS5JR9d6c1DIWTbA,,AMERICANA BAKERY & CAFE,145 N JACKSON ST,GLENDALE
1430,,,,,,,,,,,LASSEN CHEVRON,21930 LASSEN ST,CHATSWORTH
1431,Peet's Coffee,,189,4,$,Coffee & Tea,34.05994,-118.44445,KzuxFNzfdx7BcSvM8FfANw,,PEET'S COFFEE & TEA CO #321,1154 WESTWOOD BLVD,LOS ANGELES
1432,Shredded Tacos - Valencia,,101,3.5,$,Mexican,34.435984,-118.562636,KKoaUzpNFwAbzU-Rpjfy1Q,,SHREDDED TACOS,27530 NEWHALL RANCH RD STE 101,VALENCIA
1433,,,,,,,,,,,MATT LORNA,235 W MAIN ST,ALHAMBRA
1434,Starbucks,,49,3,$,Coffee & Tea,33.9613508,-118.0301417,fnlKV2Qt3XQg6AXk1_IPTQ,,STARBUCKS COFFEE #8657,13520 WHITTIER BLVD STE #A,WHITTIER
1435,,,,,,,,,,,HUDSON GROUP - SOUND STAGE 1840 - GATE 31,300 WORLD WAY,LOS ANGELES
1436,,,,,,,,,,,GLENDALE PETROLEUM,144 N VERDUGO RD,GLENDALE
1437,,,,,,,,,,,ANGELINO'S NUTRITION,4919 S HOOPER AVE,LOS ANGELES
1438,,,,,,,,,,,CALIFRESHNESS,24640 WILEY CANYON RD,NEWHALL
1439,Rite Aid,,180,2,$$,"Drugstores, Convenience Stores",34.169313,-118.605331,v8HE7lmbS1CKy6cnRJDgHA,,RITE AID #05561,21949 VENTURA BLVD,WOODLAND HILLS
1440,,,,,,,,,,,J AND J NUTS,14650 PARTHENIA ST,PANORAMA CITY
1441,American  Ranch & Seafood Market,,35,3,$$,Seafood Markets,34.08964802,-118.291992,oDJVoaNUuX7TUrm97iOLxg,,AMERICAN RANCH & SEAFOOD MKT OF LA,1001 N VERMONT AVE,LOS ANGELES
1442,Flavors Creamery,,87,5,$,"Ice Cream & Frozen Yogurt, Desserts, Gelato",34.14639835,-118.2545306,yMZQ6xDp6lBsxZ2rtUDXnQ,,FLAVORS CREAMERY,109 E BROADWAY,GLENDALE
1443,7-Eleven,,13,2,$,"Convenience Stores, Coffee & Tea",34.10808521,-118.0241083,Y_r0CrnbJWlIn6I9MP5kHw,,7-ELEVEN #25739C,200 E LIVE OAK AVE,ARCADIA
1444,,,,,,,,,,,ARSHO MEAT PRODUCTS,6743 BAKMAN AVE,NORTH HOLLYWOOD
1445,Walgreens,,10,3,$$,"Drugstores, Cosmetics & Beauty Supply, Convenience Stores",33.91759568,-118.0129829,VOQPfyEYP_sUgMI8mtAwEQ,,WALGREENS #13812,14885 TELEGRAPH RD,LA MIRADA
1446,Baskin-Robbins,,92,4,$,Ice Cream & Frozen Yogurt,34.1499939,-118.0013428,70GmuFxcy06_ZcrDjyC0jg,,BASKIN ROBBINS #6118,104 W FOOTHILL BLVD,MONROVIA
1447,City Lights Cocktail Lounge,,99,3,$$,"Lounges, Sports Bars, Dance Clubs",34.00764618,-117.9645663,E4t5tAsYS7f4ajRlg86JCQ,,CITY LIGHTS COCKTAIL LOUNGE,1257 S HACIENDA BLVD,HACIENDA HEIGHTS
1448,La Michoacana Tocumbo Ice Cream,,58,4,$$,Ice Cream & Frozen Yogurt,34.0522722,-117.9539319,GTAwL3LWsMWN9qw5iow4XQ,,LA MICHOACANA ICE CREAM,1302 W FRANCISQUITO AVE STE B,WEST COVINA
1449,League Pizza,,9,3,$,"Pizza, Salad",34.2996918,-118.4401286,NJV3fDz42BS-TZs5qO6FIw,,LEAGUE PIZZA,12631 GLENOAKS BLVD,SYLMAR
1450,Huli Huli,,24,3.5,$$,"Bars, Hawaiian, Seafood",33.96487844,-118.2248399,KAJlWI66lAuzkmAiPfprLQ,,HULI HULI HAWAIIAN GRILL,2615 SANTA ANA ST,SOUTH GATE
1451,Sweety's Candies,,39,4,$,Candy Stores,34.1820216,-118.3107446,UscfAPAnxJzFFoO-5ytqVg,,SWEETY'S CANDIES,164 E PALM AVE STE 104,BURBANK
1452,,,,,,,,,,,BOTANICA NUEVA VIDA,3918 E OLYMPIC BLVD,LOS ANGELES
1453,Jane's Cakes & Chocolates Supply,,130,4.5,$$,"Bakeries, Candy Stores, Chocolatiers & Shops",34.2011255,-118.1924638,HT8A6dab0_YtRdbLN9o5yg,,JANE'S CAKES & CHOCOLATES,645 FOOTHILL BLVD,LA CANADA FLINTRIDGE
1454,Domino's Pizza,,40,2.5,$,"Pizza, Chicken Wings, Sandwiches",34.49595,-118.62167,ZGlEfMrJbQc7mjRFYLhKWw,,DOMINOS PIZZA,31744 CASTAIC RD STE 102,CASTAIC
1455,,,,,,,,,,,RALPHS #1 - MURRY'S CHEESE,2675 FOOTHILL BLVD,LA CRESCENTA
1456,Temptations Chocolate Factory,,122,3.5,$,"Desserts, Ice Cream & Frozen Yogurt, Chocolatiers & Shops",34.09564845,-118.1266658,SBI5xNUxXzhzJlnBClp1Ig,,TEMPTATIONS CHOCOLATE ALHAMB,15 E MAIN ST,ALHAMBRA
1457,,,,,,,,,,,ALBERTSON'S #561 - MAIN MARKET,298 E LIVE OAK AVE,ARCADIA
1458,LYFE Kitchen,,127,3.5,$$,"American (New), Vegetarian, Gluten-Free",33.9774644,-118.4174153,mWqYOtTBX04xW2UCoDgvtw,,LYFE KITCHEN,12746 JEFFERSON BLVD,LOS ANGELES
1459,American Legion,,1,5,,"Community Service/Non-Profit, Social Clubs",34.25113297,-118.2863083,R2q3yNz3tP0Y5J1FfvnDPQ,,AMERICAN LEGION POST 250,10039 PINEWOOD AVE,TUJUNGA
1460,Poke Express By Honda-Ya,,147,4.5,$,"Japanese, Poke, Hawaiian",34.04878174,-118.2414525,OPQGOX5VSFw12rSHPNDT1w,,POKE EXPRESS,316 E 2ND ST,LOS ANGELES
1461,Ross Dress for Less,,76,3,$,"Women's Clothing, Department Stores, Home Decor",34.21622818,-118.2234842,RNyyNc0SFSdfuTqzqRvI0w,,ROSS STORES #227,2111 FOOTHILL BLVD,LA CANADA FLINTRIDGE
1462,,,,,,,,,,,ACE SUSHI @ VON'S 2250,16830 SAN FERNANDO MISSION BLVD,GRANADA HILLS
1463,,,,,,,,,,,BABY'S NUTRITION CENTER,7612 CALIFORNIA AVE,HUNTINGTON PARK
1464,Smart & Final,,26,3,$$,Grocery,33.9949012,-117.9084761,NMxN8KPNq1MCaW7sOj13UQ,,SMART & FINAL #472,18204 E GALE AVE,ROWLAND HEIGHTS
1465,The Liquor Center,,8,2.5,$$,"Beer, Wine & Spirits",34.16931,-118.39613,mJpU_F84kn7QlzTA6nddgw,,THE LIQUOR CENTER,5424 LAUREL CANYON BLVD,VALLEY VILLAGE
1466,88 by Katsu-ya,,121,4,$$,"Seafood, American (New), Japanese",34.24624,-118.53668,Nl-b3Ot-TPf8WFE4V9wTFw,,88 HACHI HACHI STEAK,9725 RESEDA BLVD,NORTHRIDGE
1467,Menchie's Frozen Yogurt,,24,4.5,$,Ice Cream & Frozen Yogurt,34.04294892,-118.0324702,wZ216bVWCfgkKVAXI5rsDA,,MENCHIE'S #659,11331 THIENES AVE,SOUTH EL MONTE
1468,,,,,,,,,,,KIOSK,14006 RIVERSIDE DR,SHERMAN OAKS
1469,The Coffee Bean & Tea Leaf,,36,3,$,Coffee & Tea,34.07633006,-118.3472809,XhZYLcvNqgooUZot3FNb-Q,,THE COFFEE BEAN & TEA LEAF,7235 BEVERLY BLVD,LOS ANGELES
1470,Jugos Naturales,,10,5,$,"Sandwiches, Juice Bars & Smoothies, Hot Dogs",33.97020674,-118.2095162,u3dWj1tW5UwF5eVxnqD57Q,,JUGOS NATURALES #2,7420 STATE ST,HUNTINGTON PARK
1471,,,,,,,,,fUYhn5MnmwkUcAMoC-Sp0A,,D'S ORIGINAL TAKE OUT GRILL,7873 S WESTERN AVE,LOS ANGELES
1472,S & S Donut and Bake Shop and Deli,,63,3.5,$,"Donuts, Delis",34.416408,-118.474851,hkwdsHM3j6kmVJuytIV4yA,,S&S DONUTS,19425 SOLEDAD CANYON RD # A,SANTA CLARITA
1473,Baskin-Robbins,,30,4,$,"Ice Cream & Frozen Yogurt, Desserts, Custom Cakes",34.001898,-118.087693,u7-k2shWneIGZs0CE-gkEg,,BASKIN ROBBINS #361367,8648 WHITTIER BLVD,PICO RIVERA
1474,Pizza Di Marco - Valencia,,86,3.5,$$,"Pizza, Italian",34.4379317,-118.5660517,3An0Q2aFtUJ_O08wXVuKOg,,PIZZA DI MARCO,27674 NEWHALL RANCH RD # 45,VALENCIA
1475,Secoya Market,,1,1,$$$,Grocery,34.05367,-117.77545,i7YWSJezUeZy5MSoIame8g,,SECOYA MARKET,1600 W MISSION BLVD,POMONA
1476,Paradis,,292,4.5,$,Ice Cream & Frozen Yogurt,34.14759665,-118.001173,3ewjCSLVhrJB8UkUtQa7Tw,,PARADIS,415 S MYRTLE AVE,MONROVIA
1477,Starbucks,,164,2.5,$$,Coffee & Tea,34.195049,-118.449069,qK0vZ_8b7WLDatClYIjJKA,,STARBUCKS #23369,6833 VAN NUYS BLVD,VAN NUYS
1478,Ravi's Liquor,,1,5,,"Beer, Wine & Spirits",34.0101848,-117.963422,_SiXZBTRzpqHVqBDr9q6ZA,,RAVI'S LIQUOOR,1125 HACIENDA BLVD,HACIENDA HEIGHTS
1479,,,,,,,,,,,SIERRA FOODS,447 S AZUSA AVE,LA PUENTE
1480,Ross Dress for Less,,38,2,$,"Department Stores, Women's Clothing, Home Decor",34.00444,-118.282134,ITeqXET2IkDLGe_uX4iB6g,,ROSS DRESS FOR LESS,4360 S FIGUEROA ST,LOS ANGELES
1481,Dollar Tree,,16,3,$,Discount Store,33.90509415,-118.0834198,GgFKLijJ0_Jx0M39-zu9PA,,DOLLAR TREE #2993,13913 PIONEER BLVD,NORWALK
1482,Marshalls,,13,3.5,$$,Department Stores,33.93879,-118.04827,88_-ghXykOyWGD3USzIERg,,MARSHALLS #555,10603 S CARMENITA RD,SANTA FE SPRINGS
1483,Club Monte Cristo,,56,3.5,$,Dance Clubs,34.0618058,-118.2890761,MGbORTaDbIq1fXt8EXZnNw,,CLUB MONTE CRISTO,659 S WESTMORELAND AVE FLR 2,LOS ANGELES
1484,Sandwich Cafe,,358,4.5,$,Sandwiches,33.90276,-118.04874,TvsspZGh5cS9_9cRBAqMXQ,,THE SANDWICH CAFE,13231 ROSECRANS AVE,SANTA FE SPRINGS
1485,7-Eleven,,13,3,$,"Convenience Stores, Coffee & Tea",34.4338407,-118.5320292,r3QQMZGfHqmvFENti7II3A,,7-ELEVEN #13886C,26815 SECO CANYON RD,SANTA CLARITA
1486,J & J Wines & Spirits,,2,3,$,"Beer, Wine & Spirits",34.140131,-118.3768064,RvoxqFwJDrMrh08XGcm_eA,,J & J WINES & LIQUOR SPIRITS,11312 VENTURA BLVD,STUDIO CITY
1487,,,,,,,,,,,Q Q KITCHEN,9441 1/2 LAS TUNAS DR,TEMPLE CITY
1488,Mission Wine & Spirits,,134,4.5,$$,"Beer, Wine & Spirits",34.17183,-118.43086,PkE36oXa8IpRDxYk4ygAdw,,MISSION WINE & SPIRITS,13654 BURBANK BLVD,VAN NUYS
1489,Ralphs,,136,3,$$,Grocery,34.17366,-118.30149,Ap0Sw0vQOxiMzMBVSjDSgg,,RALPHS #193,25 E ALAMEDA AVE,BURBANK
1490,Kogiya Korean BBQ,,457,3,$$,"Korean, Barbeque",34.24662118,-118.536494,Z61PAyQ9d1xjkid0shFREA,,KOGIYA,9711 RESEDA BLVD,NORTHRIDGE
1491,Superior Grocers,,21,2,$,"Grocery, Bakeries, Meat Shops",34.688028,-118.111871,RBtGNKIx-BpOrD8oE61htA,,SUPERIOR GROCERS-(MARKET),1010 E AVENUE J,LANCASTER
1492,Carlson's Liquor,,10,3,$$,"Beer, Wine & Spirits",34.168102,-118.604003,eOM3k5rKHODOUQwwgEIMqg,,CARLSON'S LIQUOR,21900 VENTURA BLVD,WOODLAND HILLS
1493,Ana Verde Market,,5,4,$$,Grocery,34.557404,-118.135457,k8uOODODGPmx4J6x-ehPVA,,ANA VERDE MARKET,332 W AVENUE S STE C,PALMDALE
1494,Mezza Mediterranean Grill,,700,4,$$,"Mediterranean, Greek, Middle Eastern",33.8583151,-118.0848252,LxqnbY6JDtayEaq0Eo3itQ,,MEZZA MEDITERRANEAN GRILL,11688 SOUTH ST # 107,ARTESIA
1495,7-Eleven,,9,3,$,"Convenience Stores, Coffee & Tea",33.84734967,-118.107014,caki7sxb6J25BJKFhaU1uA,,7-ELEVEN #13751A,6419 E DEL AMO BLVD,LAKEWOOD
1496,,,,,,,,,,,HONG KONG BANJUM 0410,28124 NEWHALL RANCH RD,SANTA CLARITA
1497,,,,,,,,,,,THE COFFEE BEAN & TEA LEAF,500 WORLD WAY T5,LOS ANGELES
1498,Starbucks,,82,3,$$,Coffee & Tea,33.988173,-118.392747,2KJXiZ-psFTLa_hrWs48Tw,,STARBUCKS #29701,6150 W SLAUSON AVE,CULVER CITY
1499,La Bufadora Baja Grill El Monte,,425,4,$,Mexican,34.09142,-118.0276201,WDkBrRL6w5pdMqvtJgfWqg,,TACOS LA BUFADORA,10990 LOWER AZUSA RD,EL MONTE
1500,Starbucks,,143,3,$,Coffee & Tea,34.006898,-118.412573,IZ3BmwnsfV0XjmJsmKbDVg,,STARBUCKS #17404,4114 SEPULVEDA BLVD STE #A,CULVER CITY
