,name,address,review_count,rating,price,categories,latitude_yelp,longitude_yelp,yelp_id,hours,program_name,facility_address,facility_city
894,Marshalls,,91,3,$$,Department Stores,34.18904746,-118.329747,TWW1iYoyOYO85IPePIgaCQ,,MARSHALLS STORE #820,1701 N VICTORY PL,BURBANK
895,Chevron Stations,,10,2,,Gas Stations,33.91750717,-118.0730438,WeKHU5cfsCLcPmbr24YbRQ,,CHEVRON FOOD MART #1843,12155 E IMPERIAL HWY,NORWALK
896,Ross Liquor,,3,3.5,$$,"Beer, Wine & Spirits",34.29866,-118.45936,Bz3WUWEAQQny5fKKUDBXgA,,ROSS LIQUOR,12643 SAN FERNANDO RD,SYLMAR
897,,,,,,,,,,,CHOICE LIQUOR,457 W GARDENA BLVD,GARDENA
898,Parks 2 Go,,3,5,,"Barbeque, Korean",34.05381012,-118.2919617,HXzNk7hhhlnhxIBjWCQI8Q,,PARKS BBQ,955 S VERMONT AVE G&W,LOS ANGELES
899,Lian Shing Hong,,4,4.5,,Chinese,34.06174,-118.23941,2qA8OVCjncn21x4TDoZ8cw,,LIAN SHING HONG,750 N HILL ST STE R,LOS ANGELES
900,Sport Chalet,,23,3,$$,Sporting Goods,34.5953598,-118.1456833,31p1cPp4hS3LFR-zBGIjXA,,SPORT CHALET,39180 W 10TH ST,PALMDALE
901,Downtown Women's Center,,30,4.5,,Community Service/Non-Profit,34.0446044,-118.2434869,AK3iaz15T6iC8pM5eRlMUA,,MADE BY DOWNTOWN WOMEN'S CTR,438 S SAN PEDRO ST,LOS ANGELES
902,CVS Pharmacy,,87,2.5,$$,"Drugstores, Pharmacy, Convenience Stores",34.07661,-118.151123,WfGOiakqf2TZv3oARPWU7g,,CVS/PHARMACY #9791,2532 W VALLEY BLVD,ALHAMBRA
903,Walgreens,,30,3,$,"Drugstores, Cosmetics & Beauty Supply, Convenience Stores",34.05173,-118.36621,Z-GWiyZoOAAatUK7qxBNpA,,WALGREENS,5843 W PICO BLVD,LOS ANGELES
904,Compartes Chocolatier,,283,4.5,$$,Chocolatiers & Shops,34.0530534,-118.464689,vJMKnoSFvIiSZzSOxuEQMg,,COMPARTES CHOCOLATIER,912 S BARRINGTON AVE,LOS ANGELES
905,Daily Donuts,,32,4,$,Donuts,34.10329,-117.807823,3ol4Q3_NtdpL3TEDIcrYeA,,DAILY DONUTS,105 W ARROW HWY # 1,SAN DIMAS
906,Reyes Adobe Liquor & Jr Market,,7,2,$,"Beer, Wine & Spirits",34.14816,-118.78216,OLafeHoKWMvDTuQjzEB7aw,,REYES ADOBE LIQUOR AND WINE,30313 CANWOOD ST STE 21,AGOURA HILLS
907,,,,,,,,,,,"P&J GAS, INC.",4773 W EL SEGUNDO BLVD,HAWTHORNE
908,Zion Market,,198,3.5,$,International Grocery,33.83278344,-118.0643175,TLcNQmAEiP1gu2TUgC23mQ,,ZION MARKET BAKERY & DELI,12565 E CARSON ST,HAWAIIAN GARDENS
909,Smart & Final Extra!,,32,3.5,$$,Grocery,33.7239099,-118.31343,Jc8K0FLeIDljHl2lSyBWIQ,,SMART & FINAL #923 - BAKERY-DELI,1636 W 25TH ST,SAN PEDRO
910,,,,,,,,,,,CARNICERIA DIANA & MARKET (NO MEAT),12601 HARRIS AVE,LYNWOOD
911,The French Confection Co,,45,4.5,$,"Desserts, Bakeries, Macarons",34.17633746,-118.344909,UKq7YWOqqqYwU9SPeQZH9g,,FRENCH CONFECTION CO.,3118 W BURBANK BLVD,BURBANK
912,,,,,,,,,,,J&B DISCOUNT MARKET,15236 VICTORY BLVD,VAN NUYS
913,Soy Japanese Grill and Roll,,170,2.5,$,"Japanese, Sushi Bars",34.02582495,-118.2779498,37Va6ESAdLWYUtcZ5-DaAA,,SOY JAPANESE GRILL & ROLL,2813 S FIGUEROA ST,LOS ANGELES
914,Pizza Hut,,62,2,$,"Pizza, Italian, Chicken Wings",33.73804598,-118.292024,Prq5Dun1_H91sFO-Z9k2TQ,,PIZZA HUT # 024932,650 S GAFFEY ST,SAN PEDRO
915,,,,,,,,,,,CORY'S LIQUOR,1954 W CARSON ST,TORRANCE
916,NBC Seafood Restaurant,,1617,3.5,$$,"Seafood, Dim Sum, Cantonese",34.05866293,-118.1331888,jCxxkGEembQ9jpCoUW6nzg,,NBC SEAFOOD RESTAURANT,404 S ATLANTIC BLVD STE STE A,MONTEREY PARK
917,,,,,,,,,,,EL JALISCO BAR,11611 S INGLEWOOD AVE,HAWTHORNE
918,Starbucks,,118,3,$$,Coffee & Tea,34.601223,-118.143462,80iDGhO2oYobS1SkUkc3JQ,,STARBUCKS COFFEE,39570 LOWES DR,PALMDALE
919,La Suprema Bakery,,1,3,,Bakeries,34.2592482,-118.4327857,M333MAjuWnt6uxKKBpd1-Q,,CONTINENTAL BAKERY,10421 LAUREL CANYON BLVD,PACOIMA
920,Foothill Chevron,,8,3,,"Gas Stations, Car Wash",34.31557,-118.44013,u6sLGK-embIpfzEWOp73RQ,,FOOTHILL CHEVRON,14089 FOOTHILL BLVD,SYLMAR
921,Ralphs,,82,2.5,$$,Grocery,34.026557,-118.433157,g_ssulHXPcny1KteNr6G3w,,RALPHS BAKERY #709,11361 NATIONAL BLVD,LOS ANGELES
922,Bed Bath & Beyond,,147,3,$$,Home Decor,34.18289618,-118.3127572,3flaHudSj3z6cxmFl4-ZGA,,BED BATH & BEYOND #1020,201 E MANGOLIA BLVD 100,BURBANK
923,Wingstop,,127,3,$$,Chicken Wings,33.83352671,-118.1162674,bDuE6daqCBFyT8sHajoCbg,,WINGSTOP,4144 WOODRUFF AVE,LAKEWOOD
924,Feel Burger & Fries,,41,3,$,"Salad, Burgers, Chicken Wings",34.16891763,-118.2285634,nduwu0E1C4khDh2_6mBo6A,,FEEL BURGERS AND FRIES,1525 N VERDUGO RD,GLENDALE
925,,,,,,,,,,,LOS CUATES MEXICAN GRILL,26101 MAGIC MOUNTAIN PKWY,VALENCIA
926,One Stop Mart,,1,5,,"Beer, Wine & Spirits, Convenience Stores",34.00395,-118.3184,0vjcB6QSowKhWkLDYJZumQ,,ONE STOP MARKET,4355 ARLINGTON AVE,LOS ANGELES
927,Doheny Room,,283,3,$$$,"Desserts, Cocktail Bars, American (New)",34.0816064,-118.3892721,xKsfYHY8V2F4vwlbnrS-IA,,DOHENY ROOM,9077 SANTA MONICA BLVD,WEST HOLLYWOOD
928,,,,,,,,,,,CARL'S JR.-UNIT#110,111 RAGING WATERS DR,SAN DIMAS
929,Smart & Final Extra!,,32,3.5,$$,Grocery,34.595987,-118.145122,Q7SiAeT4unyT8tlfs3f8Gg,,SMART & FINAL #437,39212 W 10TH ST W,PALMDALE
930,McDonald's,,106,2,$,"Fast Food, Burgers, Coffee & Tea",33.74121562,-118.2927171,Q-XfLWEJJRpmPwfPagdT1w,,MCDONALD'S #578,303 S GAFFEY ST,SAN PEDRO
931,Sunny Grocery,,3,2.5,,Grocery,34.05289,-118.29819,1L1Bsi6u8XUkn8M_sv0yPg,,SUNNY GROCERY STORE,2915 OLYMPIC BLVD,LOS ANGELES
932,VFW Post 1622,,15,3,$,"Bars, Venues & Event Spaces, Community Service/Non-Profit",33.7987259,-118.3108871,LlGNwfY-A8uJIAWAxvSVwA,,VFW POST # 1622,1865 LOMITA BLVD,LOMITA
933,La Fruta Feliz,,76,4.5,$,"Latin American, Fruits & Veggies, Desserts",34.0756057,-118.0382492,0gFJPiqavSiD3mwBhh_e6g,,BIONICOS LA FRUTA FELIZ,3611 MONTEREY AVE,EL MONTE
934,AYCE Gogi - VAN NUYS,,1646,4,$$,"Korean, Barbeque, Beer, Wine & Spirits",34.20003126,-118.4476985,0OhHaleW2rPQdj6e3eSWWQ,,AYCE GOGI,7128 VAN NUYS BLVD,VAN NUYS
935,La Michoacana Paleteria Y Neveria,,54,3.5,$,Ice Cream & Frozen Yogurt,34.08664,-117.96546,e_WeucjaCtQG33Abrp0vaQ,,LA MICHOACANA,14151 RAMONA BLVD STE #3,BALDWIN PARK
936,,,,,,,,,,,KENTUCKY FRIED CHICKEN,2294 N GAREY AVE,POMONA
937,Custom Eatery,,109,4.5,$,"Salad, Sandwiches, Ice Cream & Frozen Yogurt",34.45994612,-118.5107933,rgJ63_4z1F3tsCasd_OazQ,,CUSTOM EATERY,28440 HASKELL CANYON RD,SANTA CLARITA
938,,,,,,,,,,,TESORO US #63073,23900 S AVALON BLVD,CARSON
939,Little Caesar's Pizza,,46,2.5,$,Pizza,33.8318149,-118.2809432,tLLK0xrbegjxmEUKBZ51yA,,LITTLE CAESAR'S PIZZA,243 W CARSON ST,CARSON
940,Knuckle & Claw,,97,3.5,$$,"Seafood, Live/Raw Food, Sandwiches",34.0006997,-118.4820807,_FZuNjeOAQxHx0FMZcXvYQ,,KNUCKLE & CLAW,2715 MAIN ST,SANTA MONICA
941,,,,,,,,,,,5 STAR MARKET,2700 W VERNON AVE,LOS ANGELES
942,Subway,,33,3,$,Sandwiches,34.2494554,-118.6063389,eRMSE3GC1wNVijv9JwQMvQ,,SUBWAY #455,9845 TOPANGA CANYON BLVD,CHATSWORTH
943,,,,,,,,,,,DELI,9990 LONG BEACH BLVD,LYNWOOD
944,Tilly's Tacos - Gardena,,418,4,$,Mexican,33.887802,-118.3273686,erxEnrjsLZPcQlIf5Ps4kA,,TILLY'S TACOS,15717 CRENSHAW BLVD UNIT A,GARDENA
945,Filippo's Pizza,,35,4,$$,"Pizza, Italian",33.729226,-118.292656,M_toMBjxv8oLQKxdv5DmAw,,FILIPPOS PIZZA & DELI,1621 S GAFFEY ST,SAN PEDRO
946,Papillon International Bakery,,434,4,$,Bakeries,34.18638987,-118.4142299,Sy1g8UTGoYFolES9nCjLKA,,PAPILLON FRENCH BAKERY,12904 VICTORY BLVD,NORTH HOLLYWOOD
947,Silverlake Lounge,,181,3,$,Lounges,34.08283,-118.27369,d9Fow9oMmrXOaNZrSpFyfg,,SILVER LAKE LOUNGE,2906 W SUNSET BLVD,LOS ANGELES
948,Living Spaces,,568,2.5,$$,"Furniture Stores, Home Decor, Mattresses",34.1405245,-118.0076901,moDg2kksZtWp-mJpCiGPhw,,LIVING SPACES KITCHEN,407 W HUNTINGTON DR,MONROVIA
949,,,,,,,,,,,ROBEK'S JUICE #353,16958 SAN FERNANDO MISSION BLVD,GRANADA HILLS
950,Del Taco,,83,2,$,"Mexican, Fast Food",34.381694,-118.571846,BCVUyQeobpxkkOLuFizJzg,,DEL TACO #942,24909 PICO CANYON RD,STEVENSON RANCH
951,Vons,,105,2.5,$$,"Grocery, Pharmacy",34.231158,-118.250158,EiR6y3JBgcEfO3fJXUb1wQ,,VONS STARBUCKS #2598,3233 FOOTHILL BLVD,LA CRESCENTA
952,Trader Joe's,,237,4,$,"Grocery, Health Markets",34.137915,-118.012142,QVHP3A0_zYTRgMwJrGGrmQ,,TRADER JOE'S #,604 W HUNTINGTON DR,MONROVIA
953,Thelma's Cafe,,398,3.5,$$,"American (New), Breakfast & Brunch, Cafes",34.4599852,-118.5366064,q-DEdJzdAU21bRNGAQmWwA,,THELMA'S MORNING CAFE,22876 COPPER HILL DR,SANTA CLARITA
954,,,,,,,,,,,GARDELIS RESTAURANT,7963 MELROSE AVE,LOS ANGELES
955,,,,,,,,,,,FRANK & SON COLLECTIBLE SHOW,19649 E SAN JOSE AVE,ROWLAND HEIGHTS
956,,,,,,,,,,,CONICO CORO INC,5230 W ROSECRANS AVE,HAWTHORNE
957,In-N-Out Burger,,370,4,$,"Fast Food, Burgers",33.8120634,-118.1833501,m4-UF_JqTZcn8rJLvGhIow,,IN-N-OUT BURGER #265,799 E SPRING ST,SIGNAL HILL
958,Umami Burger - Arts District,,735,3.5,$$,"American (New), Burgers, Gastropubs",34.04546,-118.23666,JpZrmWbQs6QyFxIMikKVWA,,UMAMI BURGER,738 E 3RD ST,LOS ANGELES
959,Hancor Shell,,9,2.5,,"Gas Stations, Grocery",34.0838161,-118.2222328,KYztnfTHKoYn2Ll0rExMGA,,HANCOR SHELL,2600 N FIGUEROA ST,LOS ANGELES
960,,,,,,,,,,,JUGOS Y CAFE,3003 E GAGE AVE,HUNTINGTON PARK
961,Lowe's Home Improvement,,264,2.5,$$,Hardware Stores,33.802977,-118.333989,fbryCEkKevXjFDMN_6Tycw,,LOWE'S #2268,2700 SKYPARK DR,TORRANCE
962,Burbank 76,,9,4.5,$$,"Gas Stations, Convenience Stores",34.17207425,-118.6060901,GIBV3lb0fvelXqHw69SBbw,,BURBANK 76,5601 TOPANGA CANYON BLVD,WOODLAND HILLS
963,Super Store 6,,2,2.5,$$,Grocery,34.558066,-117.969176,34q23iViC8F0bmLQ941e3g,,THE SUPER STORE,37202 90TH ST E,LITTLEROCK
964,El Pueblo Bakery,,22,2.5,$,Bakeries,33.94449,-118.20568,gYDPPg7GHNLlI76HVhTX9g,,EL PUEBLO BAKERY,3625 TWEEDY BLVD,SOUTH GATE
965,Jay's Shell Etd,,6,3.5,$$,Grocery,34.14061,-118.01465,VTMOOUurxgi3_VGtARbXdg,,JAY'S SHELL/ETD,705 W HUNTINGTON DR,MONROVIA
966,7-Eleven,,8,1.5,$,"Convenience Stores, Coffee & Tea",33.95929597,-118.1404951,x8HVsZEUyRXTna8bYgjd0A,,7-ELEVEN #349241,7371 FLORENCE AVE,DOWNEY
967,Subway,,12,3,$,Sandwiches,34.03979808,-118.253526,GqM5NNXbbHwisg1vlm4khQ,,SUBWAY #23131,908 S SANTEE ST,LOS ANGELES
968,,,,,,,,,,,RIGHT FIELD BASELINE,1000 VIN SCULLY AVE,LOS ANGELES
969,,,,,,,,,,,EL NUEVO GUADALAJARA MEAT MK,3843 WHITTIER BLVD,LOS ANGELES
970,Accents by Intercontinental,,1,3,,Souvenir Shops,34.05429838,-118.4122812,mC7FyFQiQguJwC_ZE-BMJA,,ACCENTS GIFT SHOP,02151 AVE OF THE STARS,LOS ANGELES
971,Bulgarini Gelato,,584,4,$$,"Gelato, Cafes, Pasta Shops",34.19059012,-118.1321053,SOC59_t7WH5g_U5pZS9hUw,,BULAGARINI GELATO ARTINGLANA,749 E ALTADENA DR,ALTADENA
972,KFC,,81,2,$,"Fast Food, Chicken Wings, Chicken Shop",34.077483,-118.308971,OLmeAWCKxNZhvpSBAhStug,,KFC,340 N WESTERN AVE,LOS ANGELES
973,Hollywood Vegan,,1,3,,Vegetarian,34.1031494,-118.2875748,3Aw0UAjldsrg__RuHPqPhQ,,HOLLYWOOD VEGAN,1769 HILLHURST AVE,LOS ANGELES
974,Honeydukes at Universal Studios Hollywood,,48,4,$$,"Amusement Parks, Souvenir Shops",34.13813,-118.353379,EHHSCQWnU3brmZktTScWew,,HONEYDUKES #4435,100 UNIVERSAL CITY PLZ,UNIVERSAL CITY
975,East Side Mario's,,558,3.5,$$,"Italian, Pizza",33.854194,-118.137067,0S9BV6qsFKMvFINgPd3Xnw,,EAST SIDE MARIO'S,4771 E CANDLEWOOD ST,LAKEWOOD
976,Handy Market,,3,3.5,,"Tobacco Shops, Beer, Wine & Spirits, Convenience Stores",33.829388,-118.31472,Qs5O6wFu1ZXAX2w_3P8n5w,,HANDY MARKET,1811 CABRILLO AVE,TORRANCE
977,Grill House,,10,4.5,$,"Korean, Fast Food",33.9897777,-117.9338654,PKNbDXagp1-wtEoocqEO7A,,GRILL HOUSE #2,17110 COLIMA RD,HACIENDA HEIGHTS
978,,,,,,,,,,,TARASCO BAR,4523 GAGE AVE,BELL
979,Janggun bbq,,15,4.5,$$,"Barbeque, Asian Fusion, Korean",34.06012,-118.29128,LUHJSR2LccJP_mMdqX6jUQ,,JANGGUN BBQ,698 S VERMONT AVE STE 111,LOS ANGELES
980,7-Eleven,,24,3,$,"Convenience Stores, Coffee & Tea",34.205039,-118.2006343,6pr7eEZRJS46z1bM5uzGnQ,,7-ELEVEN,1001 FOOTHILL BLVD,LA CANADA FLINTRIDGE
981,Bento-Ya,,363,3.5,$,"Japanese, Food Stands",34.13488,-118.0279,Lj11RyD2uZ57MtcM75xp5Q,,BENTO-YA,422 S 1ST AVE,ARCADIA
982,Bill's Drive In,,30,4.5,$,Burgers,34.060249,-118.014886,OxboTuXzbfY86e4V0Pq4kQ,,ORIGINAL BILL'S DRIVE IN,12222 VALLEY BLVD,EL MONTE
983,Its A Grind Coffee House,,221,4,$,"Coffee & Tea, Bakeries, Bagels",34.00063631,-117.8124898,NaPNvr9F-czJzn1Eo289bw,,IT'S A GRIND COFFEE HOUSE,1223 S DIAMOND BAR BLVD,DIAMOND BAR
984,Pacific Park,,277,4,,Amusement Parks,34.008594,-118.498069,jw6OXLBaemEpH5yIN8fCOQ,,PACIFIC PARK - WHAM TACOS,380 SANTA MONICA PIER,SANTA MONICA
985,Olive Terrace Bar and Grill,,829,4,$$,"Mediterranean, Italian, Bars",34.4408616,-118.5778806,uuTLZUp36FGZrl_zf09R6A,,OLIVE TERRACE CAFE,28261 NEWHALL RANCH RD,VALENCIA
986,AMC Burbank Town Center 6,,114,3.5,,Cinema,34.1852033,-118.3153054,tEluMEGb_iYSNhPxsJhkFw,,AMC BURBANK TOWN CENTER 6,770 N FIRST ST,BURBANK
987,Mountain High Resort,,699,3,,Ski Resorts,34.376947,-117.691525,dYYSZ8WRogZ8n6ZxhU6R6Q,,MOUNTAIN HIGH RESORT NORTH,1 TABLE MOUNTAIN RD,WRIGHTWOOD
988,,,,,,,,,,,BEVERAGES & MORE INC #111,1700 ROSECRANS AVE,MANHATTAN BEACH
989,Wendy's,,115,2.5,$,"Burgers, Fast Food",34.09816167,-118.3452267,ofFN5_csgb2ZGFHdlxZ0sQ,,WENDY'S #12,7135 W SUNSET BLVD,LOS ANGELES
990,Food 4 Less,,55,3.5,$,"Grocery, Discount Store",34.227416,-118.4862023,PwJrs9_sUfm6rpDJF3hiqw,,FOOD 4 LESS (BAKERY)#354,16208 PARTHENIA ST,NORTH HILLS
991,,,,,,,,,,,ARCO AM/PM MINI MARKET,3775 S VERMONT AVE,LOS ANGELES
992,Porto's Bakery & Cafe,,9040,4.5,$,"Bakeries, Cafes, Custom Cakes",34.15039756,-118.2554693,2A18f5TRpM9fBL29byLiAA,,PORTO'S RESTAURANT/BAKERY,315 N BRAND BLVD,GLENDALE
993,Alfred Tea Room,,578,3.5,$$,"Bubble Tea, Coffee & Tea, Tea Rooms",34.083866,-118.375489,7bbTFjEx2rS037z3egy6VA,,ALFRED TEA ROOM,705 N ALFRED ST # 1,LOS ANGELES
994,,,,,,,,,,,SAN ANTONIO BAKERY,344 W ROSECRANS AVE,COMPTON
995,,,,,,,,,,,PETI'S MARKET,13227 N MACLAY ST,SYLMAR
996,Starbucks,,20,2,$,Coffee & Tea,33.808784,-118.286285,jbKEfAu8h-NItt45Y2VwJA,,STARBUCKS/PIZZA HUT FOOD AVE,651 W SEPULVEDA BLVD,CARSON
997,George's Liquor Store,,7,3,$$$$,"Beer, Wine & Spirits",34.19814,-118.1593,YDKMBDnshnaNsgmY_Bnnaw,,GEORGE'S LIQUOR,3061 LINCOLN AVE,ALTADENA
998,,,,,,,,,,,SURF CITY SQUEEZE,6000 SEPULVEDA BLVD STE K108,CULVER CITY
999,Mariscos Choix,,616,4,$$,"Seafood, Mexican",33.94168219,-118.1365776,Sb_P6HeZ7Sf_2q1VLAg3zw,,MARISCOS CHOIX,8104 FIRESTONE BLVD,DOWNEY
1000,Donut King,,185,4.5,$,"Bakeries, Donuts, Juice Bars & Smoothies",34.00944,-118.41407,b971aSAsanEkBrycHmDOxw,,DONUT KING,3970 SEPULVEDA BLVD # 2,CULVER CITY
1001,7-Eleven,,22,2,$,"Convenience Stores, Coffee & Tea",34.045965,-117.84986,Y7TmCqIwBYj8CsYPUqm3qQ,,7-ELEVEN #27324C,1325 N GRAND AVE,WALNUT
1002,7-Eleven,,11,3.5,$,"Convenience Stores, Coffee & Tea",33.90209486,-118.0295737,dGF6QT9OG5e1PmyX_hqvpQ,,7-ELEVEN #35988A,14156 ROSECRANS AVE,SANTA FE SPRINGS
1003,Meizhou Express,,285,4.5,$$,"Noodles, Szechuan, Dim Sum",34.09451,-117.96014,g7bL82UkahVIdiAy1ybyUg,,MEIZHOU DONGPO EXPRESS,4518 MAINE AVE,BALDWIN PARK
1004,,,,,,,,,,,#744 BARRILITOS,1000 VIN SCULLY AVE,LOS ANGELES
1005,,,,,,,,,,,#738 ON DECK CIRCLE,1000 VIN SCULLY AVE,LOS ANGELES
1006,Shin Sun Meat,,19,4.5,$$,Meat Shops,34.05637,-118.30941,JMcTld_ghxlKdXH8SIiGaA,,SHIN SUN MEAT,861 S WESTERN AVE,LOS ANGELES
1007,Jack in the Box,,36,2,$,"Burgers, Fast Food, Tacos",33.8457961,-118.2649899,GsaDB-agP-RedYvC07RdeQ,,JACK IN THE BOX #180,20423 S AVALON BLVD,CARSON
1008,Rite Aid,,43,3.5,,Pharmacy,34.26680176,-118.524102,G8EmaxcFG7C49SdGrL-3HA,,RITE AID #5553,10823 ZELZAH AVE,GRANADA HILLS
1009,,,,,,,,,,,TORO'S AM PM MINI MARKET,3706 E FOOTHILL BLVD,PASADENA
1010,La Verne Car Wash,,188,2,,Car Wash,34.12086583,-117.7890469,kePBsTkIVA6P7qCVJTMz2g,,LA VERNE CAR WASH,914 W FOOTHILL BLVD,LA VERNE
1011,6th Ave Liquor,,3,3.5,$$,"Beer, Wine & Spirits",34.0396218,-118.3234765,ByXRfUcZjCJJUEVC7pFkUw,,6TH AVE LIQUOR STORE,3526 W WASHINGTON BLVD,LOS ANGELES
1012,,,,,,,,,,,G&M OIL #190,2301 W LANCASTER BLVD,LANCASTER
1013,TS Emporium,,55,3.5,$$,"International Grocery, Traditional Chinese Medicine, Herbs & Spices",34.06231381,-118.1236519,PEeRlv-U0c27QnfGFfO9kQ,,T.S EMPORIUM,122 GARVEY AVE,MONTEREY PARK
1014,24 Hour Fitness - Monterey Park,,671,2.5,,"Gyms, Trainers",34.0692823,-118.1337616,h-EH3yIZTnbKTgPlfNW-5Q,,24 HOUR FITNESS # 867,500 N ATLANTIC BLVD # A102-,MONTEREY PARK
1015,CVS Pharmacy,,18,3,$$,"Drugstores, Pharmacy, Convenience Stores",33.7922,-118.266,lmR_k2E8boSpuXl0WOq78Q,,CVS/PHARMACY #8840,311 W PACIFIC COAST HWY,WILMINGTON
1016,Bed Bath & Beyond,,172,3.5,$$,"Home Decor, Kitchen & Bath",34.143527,-118.406829,fmKARo2dR0LuR-KTuRBREQ,,BED BATH & BEYOND #25,12555 VENTURA BLVD,STUDIO CITY
1017,El Carmen,,957,4,$$,"Mexican, Cocktail Bars",34.0720873,-118.367282,rX4XXEwzSea-EJxuMYAFvw,,EL CARMEN,8138 W 3RD ST,LOS ANGELES
1018,La Mirada Activity Center,,4,3.5,,"Gymnastics, Fitness & Instruction, Kids Activities",33.90510148,-118.0105478,y6po0P9LchW6RkCVYpwGAg,,LA MIRADA ACTIVITY CENTER,13810 LA MIRADA BLVD,LA MIRADA
1019,Courtyard Marriott,,123,3.5,$$,Hotels,34.1912,-118.33384,KE1PBUpZrzc2hoH2mCvsog,,CORTYARD BY MARRIOTT,2100 W EMPIRE AVE,BURBANK
1020,Del Taco,,80,2.5,$,Mexican,34.2645628,-118.5241564,o8eD5H7RnbPNNnT9moiqWw,,DEL TACO #964,18070 CHATSWORTH ST,GRANADA HILLS
1021,Sport Chalet,,40,3,$$,Sporting Goods,34.19204759,-118.6248382,960BXpu8pdzB5EAutqP_gA,,SPORT CHALET,6701 FALLBROOK AVE,WEST HILLS
1022,Worlds Best Pizzas,,110,3,$$,"Pizza, Salad, Food Delivery Services",33.98671,-118.10256,q3bpP8e00ywCl-Xe-9N2BQ,,WORLDS BEST PIZZAS.COM,8535 WASHINGTON BLVD #H,PICO RIVERA
1023,Popeyes Louisiana Kitchen,,158,2,$,"Chicken Wings, Fast Food",34.22857354,-118.484456,eCuLDX6NruaLEf6exz0QDw,,POPEYES CHICKEN #3305,16159 PARTHENIA ST,NORTH HILLS
1024,Grandpa Johnson's,,49,3.5,$$,Cocktail Bars,34.10088848,-118.329392,UO_HK6F6sjnpG8cEP3xdqA,,GRANDPA JOHNSON'S BAR,1638 CAHUENGA BLVD,LOS ANGELES
1025,,,,,,,,,,,MI NUEVO AMOR,14354 OLIVE ST # 4,BALDWIN PARK
1026,7-Eleven,,10,2,$,"Convenience Stores, Coffee & Tea",33.99021726,-118.447258,zGhD2NNpEUb3g1fxAK7XPw,,7- ELEVEN STORE #25286C,4010 LINCOLN BLVD,MARINA DEL REY
1027,Dollar Tree,,18,2.5,$,Discount Store,33.9021649,-118.1156298,io37QOpLzz8QHSF_hxBL8A,,DOLLAR TREE,10237 ROSECRANS BLVD,BELLFLOWER
1028,Baskin-Robbins,,24,4,$,"Ice Cream & Frozen Yogurt, Desserts, Custom Cakes",33.94593,-118.3311,oty4LRKoEDNJtMjSxwQSPQ,,BASKIN ROBBINS,3351 W CENTURY BLVD STE 104,INGLEWOOD
1029,Ralphs,,78,3,$$,Grocery,33.9555099,-118.11226,hthXSE4ddkau8S6DLJ146w,,RALPHS GROCERYCO. #173 MARKE,9200 LAKEWOOD BLVD,DOWNEY
1030,Edible Arrangements - Alhambra,,63,3.5,$$,"Gift Shops, Chocolatiers & Shops, Juice Bars & Smoothies",34.07679,-118.14813,bDvzdIlcPBQC6EKBiiIgug,,EDIBLE ARRANGEMENTS,2200 W VALLEY BLVD # A,ALHAMBRA
1031,Sake Roll Sushi Bar,,720,4.5,$$,"Japanese, Sushi Bars",34.1289249,-117.8809599,QKaG31D8iiARHXTT44mcGg,,SAKE ROLL SUSHI BAR,855 W ROUTE 66,GLENDORA
1032,CVS Pharmacy,,171,2,$$,"Drugstores, Pharmacy, Convenience Stores",34.187147,-118.319261,fOyDycMuU47iCfBNiyfMeQ,,CVS/PHARMACY #9601,1015 N SAN FERNANDO BLVD,BURBANK
1033,Kearns' Market,,6,4,$$,Grocery,34.07587,-118.34891,5FR3saJsTIaBWhvTmz3LRA,,KEARN'S MARKET,7300 BEVERLY BLVD,LOS ANGELES
1034,,,,,,,,,,,FRANCIS SNACK SHOP,3010 TWEEDY BLVD,SOUTH GATE
1035,Mel's Diner,,115,2,$$,"Specialty Food, Diners",34.13858375,-118.355493,RaVw73sJaLSA_qEHEgzPig,,MEL'S DINER,100 UNIVERSAL CITY PLZ,UNIVERSAL CITY
1036,,,,,,,,,,,FRED'S DISCOUNT STORE,207 S MARKET ST,INGLEWOOD
1037,Foster's Donuts,,60,4,$,Donuts,34.250151,-118.589184,P2BkU7KgESQgj1aHpBDPMQ,,FOSTERS DONUTS,9901 DE SOTO AVE,CHATSWORTH
1038,La Pradera Market & Bakery,,2,3.5,,Grocery,34.0510843,-118.2734083,kmOJ6kmlfzGRJbNn3Go7jw,,LA PRADERA,1611 W JAMES M WOOD BLVD,LOS ANGELES
1039,The Coffee Bean & Tea Leaf,,95,3,$,Coffee & Tea,34.073024,-118.376151,NyF5tuU3xwiCHqmPJjYMCg,,COFFEE BEAN AND TEA LEAF,300 S LA CIENEGA BLVD,LOS ANGELES
1040,Mazal Chevron,,3,2.5,,Gas Stations,34.57987,-118.07672,rENoJBj-sXD_o2RX-yE0Cg,,MAZAL CHEVRON GAS STATION,2850 E PALMDALE BLVD,PALMDALE
1041,99 Cents Only Stores,,41,2.5,$,"Discount Store, Party Supplies",34.057664,-118.275896,1CtHzugR4dkvRrMuV8xWEA,,99 CENT ONLY STORE # 135,650 S ALVARADO ST,LOS ANGELES
1042,Wingstop,,121,2,$$,Chicken Wings,33.96024704,-118.3194809,X2g3cH5zAdsz6fNbTbTqbw,,WINGSTOP RESTAURANT,2323 W MANCHESTER BLVD,INGLEWOOD
1043,,,,,,,,,,,#247 BUD AND BURGERS,1000 VIN SCULLY AVE,LOS ANGELES
